target_id	length	eff_length	est_counts	tpm
ENSMUST00000155074.1|ENSMUSG00000086993.1|OTTMUSG00000024510.1|OTTMUST00000060143.1|Rsf1os2-203|Rsf1os2|998|lncRNA|	998	796.654	0	0
ENSMUST00000147690.1|ENSMUSG00000086993.1|OTTMUSG00000024510.1|OTTMUST00000060145.1|Rsf1os2-202|Rsf1os2|3091|lncRNA|	3091	2889.65	0	0
ENSMUST00000141549.1|ENSMUSG00000086993.1|OTTMUSG00000024510.1|OTTMUST00000060144.1|Rsf1os2-201|Rsf1os2|706|lncRNA|	706	504.665	0	0
ENSMUST00000206874.1|ENSMUSG00000108547.1|OTTMUSG00000058512.1|OTTMUST00000143682.1|Gm45186-201|Gm45186|478|processed_pseudogene|	478	277.578	1	0.168704
ENSMUST00000026506.4|ENSMUSG00000025439.5|OTTMUSG00000024489.2|OTTMUST00000060084.1|Clns1a-201|Clns1a|1504|protein_coding|	1504	1302.65	573.698	20.6236
ENSMUST00000148125.1|ENSMUSG00000025439.5|OTTMUSG00000024489.2|OTTMUST00000060085.1|Clns1a-202|Clns1a|393|retained_intron|	393	194.821	8.91904	2.14385
ENSMUST00000205667.1|ENSMUSG00000025439.5|OTTMUSG00000024489.2|OTTMUST00000143812.1|Clns1a-203|Clns1a|3002|retained_intron|	3002	2800.65	3.38453	0.0565914
ENSMUST00000206389.1|ENSMUSG00000042797.9|OTTMUSG00000058568.2|OTTMUST00000143814.1|Aqp11-205|Aqp11|3737|protein_coding|	3737	3535.65	1002.49	13.2777
ENSMUST00000084986.7|ENSMUSG00000042797.9|OTTMUSG00000058568.2|OTTMUST00000143856.1|Aqp11-201|Aqp11|896|protein_coding|	896	694.654	239.506	16.1458
ENSMUST00000205784.1|ENSMUSG00000042797.9|OTTMUSG00000058568.2|OTTMUST00000143857.1|Aqp11-203|Aqp11|576|retained_intron|	576	374.854	0	0
ENSMUST00000205737.1|ENSMUSG00000042797.9|OTTMUSG00000058568.2|OTTMUST00000143858.1|Aqp11-202|Aqp11|5798|retained_intron|	5798	5596.65	0	0
ENSMUST00000205932.1|ENSMUSG00000042797.9|OTTMUSG00000058568.2|OTTMUST00000143859.1|Aqp11-204|Aqp11|201|processed_transcript|	201	33.756	0	0
ENSMUST00000205757.1|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000144025.1|Pak1-203|Pak1|911|retained_intron|	911	709.654	0	0
ENSMUST00000206984.1|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000144026.1|Pak1-205|Pak1|2794|protein_coding|	2794	2592.65	27.6145	0.498774
ENSMUST00000206351.1|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000144027.1|Pak1-204|Pak1|508|protein_coding|	508	307.197	1.75022	0.2668
ENSMUST00000033040.11|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000050033.1|Pak1-201|Pak1|3065|protein_coding|	3065	2863.65	93.0118	1.521
ENSMUST00000156637.2|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000050034.2|Pak1-202|Pak1|2709|nonsense_mediated_decay|	2709	2507.65	0	0
ENSMUST00000207017.1|ENSMUSG00000030774.13|OTTMUSG00000021135.3|OTTMUST00000144028.1|Pak1-206|Pak1|952|retained_intron|	952	750.654	8.6234	0.53796
ENSMUST00000206161.1|ENSMUSG00000108424.1|OTTMUSG00000058764.1|OTTMUST00000144320.1|Gm44590-201|Gm44590|391|processed_pseudogene|	391	192.931	0	0
ENSMUST00000041860.12|ENSMUSG00000035582.13|OTTMUSG00000029700.1|OTTMUST00000073689.1|Gdpd4-201|Gdpd4|3053|protein_coding|	3053	2851.65	0	0
ENSMUST00000170049.1|ENSMUSG00000035582.13|OTTMUSG00000029700.1|-|Gdpd4-202|Gdpd4|1899|protein_coding|	1899	1697.65	0	0
ENSMUST00000107128.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042817.1|Myo7a-204|Myo7a|7506|protein_coding|	7506	7304.65	70.001	0.448761
ENSMUST00000156992.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042821.2|Myo7a-212|Myo7a|2853|nonsense_mediated_decay|	2853	2651.65	126.999	2.24281
ENSMUST00000084979.10|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042818.3|Myo7a-201|Myo7a|6849|protein_coding|	6849	6647.65	390.955	2.75403
ENSMUST00000107122.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042819.1|Myo7a-202|Myo7a|6867|protein_coding|	6867	6665.65	0.0946895	0.000665227
ENSMUST00000205746.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000144329.2|Myo7a-213|Myo7a|6689|protein_coding|	6689	6487.65	0	0
ENSMUST00000107127.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042820.2|Myo7a-203|Myo7a|6806|protein_coding|	6806	6604.65	0	0
ENSMUST00000124787.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042828.1|Myo7a-205|Myo7a|838|retained_intron|	838	636.654	7.86675	0.578633
ENSMUST00000152975.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042827.1|Myo7a-209|Myo7a|347|processed_transcript|	347	151.501	2.63605	0.814795
ENSMUST00000238540.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000181741.1|Myo7a-215|Myo7a|299|protein_coding|	299	108.696	0	0
ENSMUST00000153657.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042824.2|Myo7a-210|Myo7a|647|processed_transcript|	647	445.722	0	0
ENSMUST00000155637.7|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042825.1|Myo7a-211|Myo7a|493|processed_transcript|	493	292.355	5.76824	0.923941
ENSMUST00000149079.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042826.1|Myo7a-208|Myo7a|467|processed_transcript|	467	266.732	0	0
ENSMUST00000138627.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042822.1|Myo7a-207|Myo7a|679|protein_coding|	679	477.695	0	0
ENSMUST00000238309.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000181742.1|Myo7a-214|Myo7a|368|protein_coding|	368	171.106	0	0
ENSMUST00000131632.1|ENSMUSG00000030761.16|OTTMUSG00000017631.5|OTTMUST00000042823.1|Myo7a-206|Myo7a|498|processed_transcript|	498	297.325	0	0
ENSMUST00000040971.13|ENSMUSG00000035547.14|OTTMUSG00000022532.1|OTTMUST00000053964.1|Capn5-201|Capn5|4498|protein_coding|	4498	4296.65	98.5993	1.07462
ENSMUST00000107112.1|ENSMUSG00000035547.14|OTTMUSG00000022532.1|OTTMUST00000053965.1|Capn5-202|Capn5|2232|protein_coding|	2232	2030.65	13.4007	0.309031
ENSMUST00000134638.1|ENSMUSG00000035547.14|OTTMUSG00000022532.1|OTTMUST00000053968.1|Capn5-204|Capn5|668|processed_transcript|	668	466.695	0	0
ENSMUST00000155056.1|ENSMUSG00000035547.14|OTTMUSG00000022532.1|OTTMUST00000053967.1|Capn5-205|Capn5|382|protein_coding|	382	184.369	0	0
ENSMUST00000129430.1|ENSMUSG00000035547.14|OTTMUSG00000022532.1|OTTMUST00000053966.1|Capn5-203|Capn5|440|protein_coding|	440	240.301	0	0
ENSMUST00000098281.3|ENSMUSG00000074006.3|OTTMUSG00000022533.2|OTTMUST00000053969.2|Omp-201|Omp|2144|protein_coding|	2144	1942.65	1	0.0241055
ENSMUST00000205893.1|ENSMUSG00000097749.2|OTTMUSG00000058767.1|OTTMUST00000144325.1|Gm16938-202|Gm16938|372|lncRNA|	372	174.911	0	0
ENSMUST00000180517.2|ENSMUSG00000097749.2|OTTMUSG00000058767.1|OTTMUST00000144327.1|Gm16938-201|Gm16938|464|lncRNA|	464	263.807	0	0
ENSMUST00000098278.3|ENSMUSG00000074004.3|OTTMUSG00000058765.1|OTTMUST00000144321.1|B3gnt6-201|B3gnt6|2371|protein_coding|	2371	2169.65	1	0.0215834
ENSMUST00000033020.13|ENSMUSG00000030760.14|OTTMUSG00000030994.3|OTTMUST00000076772.2|Acer3-201|Acer3|11340|protein_coding|	11340	11138.7	122.352	0.514387
ENSMUST00000120520.7|ENSMUSG00000030760.14|OTTMUSG00000030994.3|OTTMUST00000076774.2|Acer3-202|Acer3|3964|protein_coding|	3964	3762.65	165.956	2.06543
ENSMUST00000151258.7|ENSMUSG00000030760.14|OTTMUSG00000030994.3|OTTMUST00000076773.2|Acer3-204|Acer3|1440|nonsense_mediated_decay|	1440	1238.65	46.6759	1.76463
ENSMUST00000206182.1|ENSMUSG00000030760.14|OTTMUSG00000030994.3|OTTMUST00000144461.1|Acer3-205|Acer3|3943|retained_intron|	3943	3741.65	0	0
ENSMUST00000137899.1|ENSMUSG00000030760.14|OTTMUSG00000030994.3|OTTMUST00000076775.1|Acer3-203|Acer3|441|nonsense_mediated_decay|	441	241.262	22.2584	4.32032
ENSMUST00000094161.10|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144465.1|Tsku-201|Tsku|2760|protein_coding|	2760	2558.65	589.607	10.791
ENSMUST00000164726.7|ENSMUSG00000049580.12|OTTMUSG00000058850.1|-|Tsku-202|Tsku|2620|protein_coding|	2620	2418.65	429.922	8.3239
ENSMUST00000167405.2|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144466.1|Tsku-205|Tsku|2597|protein_coding|	2597	2395.65	517.842	10.1224
ENSMUST00000165257.7|ENSMUSG00000049580.12|OTTMUSG00000058850.1|-|Tsku-203|Tsku|2514|protein_coding|	2514	2312.65	18.3944	0.372464
ENSMUST00000179780.2|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144467.1|Tsku-206|Tsku|2404|protein_coding|	2404	2202.65	0	0
ENSMUST00000165901.7|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144468.1|Tsku-204|Tsku|2514|protein_coding|	2514	2312.65	0	0
ENSMUST00000206414.1|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144469.1|Tsku-207|Tsku|2310|protein_coding|	2310	2108.65	3235.16	71.8457
ENSMUST00000206770.1|ENSMUSG00000049580.12|OTTMUSG00000058850.1|OTTMUST00000144470.1|Tsku-208|Tsku|351|processed_transcript|	351	155.207	51.079	15.4114
ENSMUST00000206249.1|ENSMUSG00000108449.1|OTTMUSG00000058851.1|OTTMUST00000144471.1|Gm44507-201|Gm44507|343|lncRNA|	343	147.851	3	0.950185
ENSMUST00000205826.1|ENSMUSG00000108346.1|OTTMUSG00000058861.1|OTTMUST00000144492.1|Gm44980-201|Gm44980|314|processed_pseudogene|	314	121.701	0	0
ENSMUST00000206435.1|ENSMUSG00000074003.4|OTTMUSG00000058862.1|OTTMUST00000144493.1|Gucy2d-203|Gucy2d|3634|protein_coding|	3634	3432.65	0	0
ENSMUST00000098274.4|ENSMUSG00000074003.4|OTTMUSG00000058862.1|-|Gucy2d-201|Gucy2d|3537|protein_coding|	3537	3335.65	0	0
ENSMUST00000205350.1|ENSMUSG00000074003.4|OTTMUSG00000058862.1|OTTMUST00000144494.1|Gucy2d-202|Gucy2d|970|protein_coding|	970	768.654	0	0
ENSMUST00000206524.1|ENSMUSG00000074003.4|OTTMUSG00000058862.1|OTTMUST00000144495.1|Gucy2d-204|Gucy2d|602|processed_transcript|	602	400.807	0	0
ENSMUST00000205625.1|ENSMUSG00000108764.1|OTTMUSG00000058863.1|OTTMUST00000144496.1|Gm2926-201|Gm2926|239|processed_pseudogene|	239	60.1511	0	0
ENSMUST00000206635.1|ENSMUSG00000108508.1|OTTMUSG00000058864.1|OTTMUST00000144497.1|Gm44978-201|Gm44978|317|processed_pseudogene|	317	124.306	0	0
ENSMUST00000205937.1|ENSMUSG00000090958.2|OTTMUSG00000058874.1|OTTMUST00000144508.1|Lrrc32-202|Lrrc32|360|protein_coding|	360	163.597	0	0
ENSMUST00000205956.1|ENSMUSG00000090958.2|OTTMUSG00000058874.1|OTTMUST00000144509.1|Lrrc32-203|Lrrc32|4576|protein_coding|	4576	4374.65	167.148	1.78923
ENSMUST00000165205.1|ENSMUSG00000090958.2|OTTMUSG00000058874.1|-|Lrrc32-201|Lrrc32|3817|protein_coding|	3817	3615.65	413.017	5.34924
ENSMUST00000083869.1|ENSMUSG00000065803.1|-|-|Gm23040-201|Gm23040|163|snRNA|	163	11.7029	0	0
ENSMUST00000069035.5|ENSMUSG00000055446.5|OTTMUSG00000058875.1|OTTMUST00000144510.1|A630091E08Rik-201|A630091E08Rik|828|lncRNA|	828	626.654	0	0
ENSMUST00000205276.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144524.1|Emsy-202|Emsy|7693|protein_coding|	7693	7491.65	114.802	0.717601
ENSMUST00000205911.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144525.1|Emsy-207|Emsy|5079|protein_coding|	5079	4877.65	73.1857	0.702629
ENSMUST00000038359.5|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144526.1|Emsy-201|Emsy|3564|protein_coding|	3564	3362.65	114.476	1.5942
ENSMUST00000205331.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144527.1|Emsy-203|Emsy|2965|retained_intron|	2965	2763.65	22.4669	0.38069
ENSMUST00000205513.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144528.1|Emsy-205|Emsy|752|processed_transcript|	752	550.654	12.7149	1.08129
ENSMUST00000205886.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144529.1|Emsy-206|Emsy|707|protein_coding|	707	505.665	6.12584	0.567301
ENSMUST00000206813.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144530.1|Emsy-213|Emsy|2394|retained_intron|	2394	2192.65	0	0
ENSMUST00000206626.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144531.1|Emsy-212|Emsy|740|protein_coding|	740	538.665	0	0
ENSMUST00000205485.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144532.1|Emsy-204|Emsy|525|retained_intron|	525	324.076	0	0
ENSMUST00000206619.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144533.1|Emsy-211|Emsy|2368|protein_coding|	2368	2166.65	0	0
ENSMUST00000206611.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144535.1|Emsy-210|Emsy|1080|protein_coding|	1080	878.654	18.4544	0.983541
ENSMUST00000206256.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144536.1|Emsy-208|Emsy|600|protein_coding|	600	398.807	0	0
ENSMUST00000206565.1|ENSMUSG00000035401.9|OTTMUSG00000058884.2|OTTMUST00000144534.1|Emsy-209|Emsy|5267|retained_intron|	5267	5065.65	13.9822	0.129256
ENSMUST00000207234.1|ENSMUSG00000109101.1|OTTMUSG00000058888.1|OTTMUST00000144540.1|Gm45132-201|Gm45132|2542|TEC|	2542	2340.65	0	0
ENSMUST00000148776.1|ENSMUSG00000086477.3|OTTMUSG00000023003.4|OTTMUST00000055401.1|Gm15506-201|Gm15506|1133|processed_transcript|	1133	931.654	0	0
ENSMUST00000208646.1|ENSMUSG00000086477.3|OTTMUSG00000023003.4|OTTMUST00000144541.2|Gm15506-202|Gm15506|3664|processed_transcript|	3664	3462.65	2.23385	0.0302104
ENSMUST00000238534.1|ENSMUSG00000086477.3|OTTMUSG00000023003.4|OTTMUST00000181769.2|Gm15506-203|Gm15506|563|transcribed_unitary_pseudogene|	563	361.891	3.76653	0.487389
ENSMUST00000126356.7|ENSMUSG00000030753.15|OTTMUSG00000023004.3|OTTMUST00000055403.1|Thap12-202|Thap12|1123|nonsense_mediated_decay|	1123	921.654	19.8371	1.00791
ENSMUST00000033009.15|ENSMUSG00000030753.15|OTTMUSG00000023004.3|OTTMUST00000055402.1|Thap12-201|Thap12|3723|protein_coding|	3723	3521.65	1005.7	13.3731
ENSMUST00000153566.1|ENSMUSG00000030753.15|OTTMUSG00000023004.3|OTTMUST00000055405.1|Thap12-204|Thap12|607|nonsense_mediated_decay|	607	405.807	3.46292	0.399608
ENSMUST00000146473.1|ENSMUSG00000030753.15|OTTMUSG00000023004.3|OTTMUST00000055404.1|Thap12-203|Thap12|670|retained_intron|	670	468.695	0	0
ENSMUST00000208543.1|ENSMUSG00000109149.1|OTTMUSG00000058909.1|OTTMUST00000144563.1|Gm19656-201|Gm19656|4610|lncRNA|	4610	4408.65	0	0
ENSMUST00000208941.1|ENSMUSG00000108988.1|OTTMUSG00000058910.1|OTTMUST00000144564.1|Gm44934-201|Gm44934|238|lncRNA|	238	59.42	0	0
ENSMUST00000165122.7|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000092559.2|Wnt11-203|Wnt11|634|protein_coding|	634	432.74	0	0
ENSMUST00000163913.7|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000092560.1|Wnt11-202|Wnt11|1844|nonsense_mediated_decay|	1844	1642.65	0	0
ENSMUST00000067495.8|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000092561.1|Wnt11-201|Wnt11|3451|protein_coding|	3451	3249.65	0	0
ENSMUST00000167303.7|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000092562.1|Wnt11-205|Wnt11|1792|protein_coding|	1792	1590.65	0	0
ENSMUST00000165240.1|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000092563.1|Wnt11-204|Wnt11|1395|nonsense_mediated_decay|	1395	1193.65	0	0
ENSMUST00000208062.1|ENSMUSG00000015957.12|OTTMUSG00000036052.3|OTTMUST00000144565.1|Wnt11-206|Wnt11|745|processed_transcript|	745	543.665	0	0
ENSMUST00000172081.1|ENSMUSG00000091496.1|OTTMUSG00000036054.1|OTTMUST00000092565.1|Gm8398-201|Gm8398|364|processed_pseudogene|	364	167.349	0	0
ENSMUST00000037968.9|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144576.1|Uvrag-201|Uvrag|5157|protein_coding|	5157	4955.65	564.324	5.33259
ENSMUST00000209123.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144589.1|Uvrag-208|Uvrag|3147|nonsense_mediated_decay|	3147	2945.65	350.51	5.57224
ENSMUST00000207919.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144590.1|Uvrag-203|Uvrag|376|processed_transcript|	376	178.672	0	0
ENSMUST00000208609.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144591.1|Uvrag-206|Uvrag|3725|retained_intron|	3725	3523.65	3.98726	0.0529898
ENSMUST00000207032.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144592.1|Uvrag-202|Uvrag|1792|retained_intron|	1792	1590.65	0	0
ENSMUST00000208992.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144586.1|Uvrag-207|Uvrag|1577|nonsense_mediated_decay|	1577	1375.65	31.1421	1.06011
ENSMUST00000208012.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144587.1|Uvrag-204|Uvrag|366|processed_transcript|	366	169.218	4.79008	1.32558
ENSMUST00000208502.1|ENSMUSG00000035354.9|OTTMUSG00000058912.3|OTTMUST00000144588.1|Uvrag-205|Uvrag|654|processed_transcript|	654	452.722	0	0
ENSMUST00000207592.1|ENSMUSG00000109282.1|OTTMUSG00000058922.1|OTTMUST00000144596.1|Gm45188-201|Gm45188|1369|lncRNA|	1369	1167.65	4.0156	0.161045
ENSMUST00000209090.1|ENSMUSG00000109130.1|OTTMUSG00000058923.1|OTTMUST00000144597.1|Gm45187-202|Gm45187|2531|lncRNA|	2531	2329.65	0	0
ENSMUST00000207697.1|ENSMUSG00000109130.1|OTTMUSG00000058923.1|OTTMUST00000144598.1|Gm45187-201|Gm45187|2760|lncRNA|	2760	2558.65	0	0
ENSMUST00000158876.1|ENSMUSG00000089501.1|-|-|Gm23479-201|Gm23479|122|snoRNA|	122	36.5858	0	0
ENSMUST00000208990.1|ENSMUSG00000109492.1|OTTMUSG00000058913.1|OTTMUST00000144577.1|Gm33882-201|Gm33882|651|processed_pseudogene|	651	449.722	0	0
ENSMUST00000207435.1|ENSMUSG00000109073.1|OTTMUSG00000058920.1|OTTMUST00000144593.1|Gm44975-201|Gm44975|1390|TEC|	1390	1188.65	0	0
ENSMUST00000207556.1|ENSMUSG00000109468.1|OTTMUSG00000058926.1|OTTMUST00000144601.1|Gm45185-201|Gm45185|404|TEC|	404	205.464	0	0
ENSMUST00000033001.5|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144602.1|Dgat2-201|Dgat2|2262|protein_coding|	2262	2060.65	21955.1	498.932
ENSMUST00000207491.1|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144608.1|Dgat2-202|Dgat2|740|nonsense_mediated_decay|	740	538.665	6.95628	0.604741
ENSMUST00000207894.1|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144609.1|Dgat2-205|Dgat2|642|retained_intron|	642	440.722	19.674	2.09045
ENSMUST00000208591.1|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144610.1|Dgat2-206|Dgat2|739|nonsense_mediated_decay|	739	537.665	2.81502	0.245178
ENSMUST00000207611.1|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144611.1|Dgat2-203|Dgat2|379|protein_coding|	379	181.488	13.0145	3.35807
ENSMUST00000207893.1|ENSMUSG00000030747.5|OTTMUSG00000058927.2|OTTMUST00000144612.1|Dgat2-204|Dgat2|679|processed_transcript|	679	477.695	18.4222	1.80593
ENSMUST00000208323.1|ENSMUSG00000109052.1|OTTMUSG00000058948.1|OTTMUST00000144639.1|Gm45012-201|Gm45012|1666|lncRNA|	1666	1464.65	0	0
ENSMUST00000064231.7|ENSMUSG00000052396.7|OTTMUSG00000027299.2|OTTMUST00000067475.1|Mogat2-201|Mogat2|1780|protein_coding|	1780	1578.65	1	0.0296636
ENSMUST00000132343.1|ENSMUSG00000052396.7|OTTMUSG00000027299.2|OTTMUST00000067481.1|Mogat2-202|Mogat2|354|processed_transcript|	354	158.007	0	0
ENSMUST00000207357.1|ENSMUSG00000109472.1|OTTMUSG00000058949.1|OTTMUST00000144640.1|Gm18943-201|Gm18943|1216|processed_pseudogene|	1216	1014.65	0	0
ENSMUST00000180761.2|ENSMUSG00000097015.2|OTTMUSG00000058972.1|OTTMUST00000144686.1|Gm26705-201|Gm26705|1457|lncRNA|	1457	1255.65	0	0
ENSMUST00000122101.7|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000077165.1|Map6-203|Map6|3233|protein_coding|	3233	3031.65	0	0
ENSMUST00000068973.10|ENSMUSG00000055407.14|OTTMUSG00000031150.3|-|Map6-201|Map6|3430|protein_coding|	3430	3228.65	0	0
ENSMUST00000207883.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000077163.2|Map6-205|Map6|3431|protein_coding|	3431	3229.65	0	0
ENSMUST00000208978.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000144681.1|Map6-208|Map6|4778|retained_intron|	4778	4576.65	3	0.0306962
ENSMUST00000127492.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000077164.2|Map6-204|Map6|4920|protein_coding|	4920	4718.65	0	0
ENSMUST00000208924.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000077166.2|Map6-207|Map6|2906|protein_coding|	2906	2704.65	0	0
ENSMUST00000107100.2|ENSMUSG00000055407.14|OTTMUSG00000031150.3|-|Map6-202|Map6|2335|protein_coding|	2335	2133.65	0	0
ENSMUST00000208605.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000144682.1|Map6-206|Map6|2275|protein_coding|	2275	2073.65	0	0
ENSMUST00000209094.1|ENSMUSG00000055407.14|OTTMUSG00000031150.3|OTTMUST00000144683.1|Map6-209|Map6|677|processed_transcript|	677	475.695	2	0.196885
ENSMUST00000129058.1|ENSMUSG00000109460.1|OTTMUSG00000058973.1|OTTMUST00000144687.1|Gm45591-201|Gm45591|843|lncRNA|	843	641.654	0	0
ENSMUST00000169437.8|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144688.1|Serpinh1-202|Serpinh1|2274|protein_coding|	2274	2072.65	10.2413	0.231388
ENSMUST00000094154.5|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144689.1|Serpinh1-201|Serpinh1|2215|protein_coding|	2215	2013.65	505.587	11.7577
ENSMUST00000208119.1|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144690.1|Serpinh1-205|Serpinh1|2173|protein_coding|	2173	1971.65	0	0
ENSMUST00000207849.1|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144691.1|Serpinh1-203|Serpinh1|2128|protein_coding|	2128	1926.65	34.172	0.830573
ENSMUST00000208749.1|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144692.1|Serpinh1-207|Serpinh1|828|protein_coding|	828	626.654	0	0
ENSMUST00000207989.1|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144693.1|Serpinh1-204|Serpinh1|592|protein_coding|	592	390.823	0	0
ENSMUST00000208292.1|ENSMUSG00000070436.12|OTTMUSG00000058974.1|OTTMUST00000144694.1|Serpinh1-206|Serpinh1|358|protein_coding|	358	161.717	0	0
ENSMUST00000037528.9|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144698.2|Gdpd5-201|Gdpd5|4611|protein_coding|	4611	4409.65	20.8878	0.22182
ENSMUST00000207617.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144720.1|Gdpd5-204|Gdpd5|412|protein_coding|	412	213.086	0	0
ENSMUST00000207530.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144721.1|Gdpd5-203|Gdpd5|369|protein_coding|	369	172.071	0	0
ENSMUST00000208800.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144722.1|Gdpd5-206|Gdpd5|446|protein_coding|	446	246.193	0	0
ENSMUST00000213887.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000152069.1|Gdpd5-208|Gdpd5|2711|protein_coding|	2711	2509.65	18.1122	0.337962
ENSMUST00000207238.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144723.1|Gdpd5-202|Gdpd5|396|retained_intron|	396	197.685	0	0
ENSMUST00000208947.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144724.1|Gdpd5-207|Gdpd5|1865|retained_intron|	1865	1663.65	3.00667	0.0846317
ENSMUST00000208061.1|ENSMUSG00000035314.10|OTTMUSG00000058978.3|OTTMUST00000144725.1|Gdpd5-205|Gdpd5|938|retained_intron|	938	736.654	0	0
ENSMUST00000037359.8|ENSMUSG00000035298.8|OTTMUSG00000029805.1|OTTMUST00000073980.1|Klhl35-201|Klhl35|1954|protein_coding|	1954	1752.65	0	0
ENSMUST00000153736.1|ENSMUSG00000035298.8|OTTMUSG00000029805.1|OTTMUST00000073983.1|Klhl35-204|Klhl35|363|nonsense_mediated_decay|	363	166.397	0	0
